,country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,temp_SUM
18336,Greece,1890,GRC,4509512.0,10115873792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.462,3.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.446,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18337,Greece,1891,GRC,4556282.0,8906575872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.645,3.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.439,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18338,Greece,1892,GRC,4603551.0,9390422016.0,0.0,0.0,0.37,0.0,10000.0,16.162,0.0,7.559,3.511,1.721,0.0,0.08,0.039,0.0,0.37,0.08,0.0,0.0,0.0,0.0,2.012,170.849,2.012,0.0,0.0,534.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.792,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.325,0.028,0.0,0.006,0.114,0.006,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.439,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18339,Greece,1893,GRC,4651322.0,10096884736.0,0.0,0.0,0.326,-0.044,-11.881,16.228,0.066,0.408,3.489,1.607,0.0,0.07,0.032,0.0,0.326,0.07,0.0,0.0,0.0,0.0,2.338,187.077,2.338,0.0,0.0,550.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.902,3.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.323,0.025,0.0,0.007,0.121,0.007,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.434,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18340,Greece,1894,GRC,4699590.0,10423644160.0,0.0,0.0,0.333,0.007,2.247,16.345,0.117,0.723,3.478,1.568,0.0,0.071,0.032,0.0,0.333,0.071,0.0,0.0,0.0,0.0,2.671,203.422,2.671,0.0,0.0,566.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.012,3.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.32,0.025,0.0,0.008,0.127,0.008,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.432,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18341,Greece,1895,GRC,4748357.0,10134683648.0,0.0,0.0,0.311,-0.022,-6.593,16.433,0.088,0.538,3.461,1.621,0.0,0.066,0.031,0.0,0.311,0.066,0.0,0.0,0.0,0.0,2.982,219.855,2.982,0.0,0.0,582.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.122,3.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.314,0.022,0.0,0.008,0.133,0.008,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.431,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18342,Greece,1896,GRC,4797631.0,11238276096.0,0.0,0.0,0.374,0.062,20.0,16.569,0.136,0.825,3.453,1.474,0.0,0.078,0.033,0.0,0.374,0.078,0.0,0.0,0.0,0.0,3.356,236.423,3.356,0.0,0.0,598.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.195,3.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.312,0.025,0.0,0.009,0.139,0.009,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.429,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18343,Greece,1897,GRC,4847416.0,9645251584.0,0.0,0.0,0.363,-0.011,-2.941,16.631,0.062,0.376,3.431,1.724,0.0,0.075,0.038,0.0,0.363,0.075,0.0,0.0,0.0,0.0,3.719,253.054,3.719,0.0,0.0,615.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.268,3.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.307,0.024,0.0,0.009,0.144,0.01,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.426,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18344,Greece,1898,GRC,4897718.0,10526229504.0,0.0,0.0,0.462,0.099,27.273,16.766,0.136,0.815,3.423,1.593,0.0,0.094,0.044,0.0,0.462,0.094,0.0,0.0,0.0,0.0,4.181,269.821,4.181,0.0,0.0,631.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.305,3.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.303,0.028,0.0,0.01,0.149,0.01,0.0,0.0,0.435,0.0,0.0,0.0,0.0,0.424,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18345,Greece,1899,GRC,4945307.0,10850608128.0,0.0,0.0,0.242,-0.22,-47.619,16.62,-0.147,-0.874,3.361,1.532,0.0,0.049,0.022,0.0,0.242,0.049,0.0,0.0,0.0,0.0,4.422,286.441,4.422,0.0,0.0,647.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.378,3.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.29,0.014,0.0,0.01,0.153,0.011,0.0,0.0,0.435,0.0,0.0,0.0,0.0,0.421,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18346,Greece,1900,GRC,4990133.0,9785064448.0,0.0,0.0,0.418,0.176,72.727,15.806,-0.813,-4.894,3.168,1.615,0.0,0.084,0.043,0.0,0.418,0.084,0.0,0.0,0.0,0.0,4.84,302.247,4.84,0.0,0.0,663.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.389,3.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.265,0.022,0.0,0.011,0.156,0.011,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.384,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18347,Greece,1901,GRC,5032141.0,9444330496.0,0.0,0.0,0.418,0.0,0.0,15.403,-0.403,-2.55,3.061,1.631,0.0,0.083,0.044,0.0,0.418,0.083,0.0,0.0,0.0,0.0,5.258,317.65,5.258,0.0,0.0,678.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.986,2.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.254,0.022,0.0,0.011,0.159,0.011,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18348,Greece,1902,GRC,5071280.0,12192535552.0,0.0,0.0,0.333,-0.084,-20.175,15.099,-0.304,-1.974,2.977,1.238,0.0,0.066,0.027,0.0,0.333,0.066,0.0,0.0,0.0,0.0,5.591,332.75,5.591,0.0,0.0,693.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.766,2.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.244,0.017,0.0,0.011,0.162,0.012,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.359,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18349,Greece,1903,GRC,5107496.0,11993588736.0,0.0,0.0,0.399,0.066,19.78,14.982,-0.117,-0.777,2.933,1.249,0.0,0.078,0.033,0.0,0.399,0.078,0.0,0.0,0.0,0.0,5.991,347.732,5.991,0.0,0.0,707.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.583,2.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.235,0.019,0.0,0.012,0.164,0.012,0.0,0.0,0.428,0.0,0.0,0.0,0.0,0.353,0.0,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18350,Greece,1904,GRC,5143970.0,12744796160.0,0.0,0.0,0.355,-0.044,-11.009,14.792,-0.191,-1.272,2.876,1.161,0.0,0.069,0.028,0.0,0.355,0.069,0.0,0.0,0.0,0.0,6.346,362.523,6.346,0.0,0.0,722.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.436,2.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.229,0.016,0.0,0.012,0.166,0.012,0.0,0.0,0.426,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18351,Greece,1905,GRC,5180704.0,13153280000.0,0.0,0.0,0.278,-0.077,-21.649,14.605,-0.187,-1.263,2.819,1.11,0.0,0.054,0.021,0.0,0.278,0.054,0.0,0.0,0.0,0.0,6.625,377.128,6.625,0.0,0.0,736.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.326,2.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.219,0.012,0.0,0.012,0.168,0.012,0.0,0.0,0.424,0.0,0.0,0.0,0.0,0.339,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18352,Greece,1906,GRC,5217700.0,13090220032.0,0.0,0.0,0.26,-0.018,-6.579,14.476,-0.128,-0.878,2.774,1.106,0.0,0.05,0.02,0.0,0.26,0.05,0.0,0.0,0.0,0.0,6.885,391.605,6.885,0.0,0.0,750.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.216,2.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.214,0.011,0.0,0.012,0.169,0.012,0.0,0.0,0.422,0.0,0.0,0.0,0.0,0.335,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18353,Greece,1907,GRC,5254961.0,13363649536.0,0.0,0.0,0.429,0.169,64.789,14.572,0.095,0.658,2.773,1.09,0.0,0.082,0.032,0.0,0.429,0.082,0.0,0.0,0.0,0.0,7.313,406.176,7.313,0.0,0.0,764.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.143,2.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.203,0.016,0.0,0.012,0.17,0.012,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18354,Greece,1908,GRC,5292488.0,13377300480.0,0.0,0.0,0.729,0.3,70.085,14.799,0.227,1.559,2.796,1.106,0.0,0.138,0.055,0.0,0.729,0.138,0.0,0.0,0.0,0.0,8.042,420.975,8.042,0.0,0.0,778.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,2.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.209,0.028,0.0,0.013,0.171,0.013,0.0,0.0,0.418,0.0,0.0,0.0,0.0,0.326,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18355,Greece,1909,GRC,5330209.0,13741082624.0,0.0,0.0,0.561,-0.169,-23.116,14.557,-0.242,-1.634,2.731,1.059,0.0,0.105,0.041,0.0,0.561,0.105,0.0,0.0,0.0,0.0,8.603,435.532,8.603,0.0,0.0,792.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.996,2.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.201,0.021,0.0,0.013,0.172,0.013,0.0,0.0,0.415,0.0,0.0,0.0,0.0,0.323,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18356,Greece,1910,GRC,5368127.0,13789440000.0,0.0,0.0,0.718,0.158,28.105,14.825,0.267,1.837,2.762,1.075,0.0,0.134,0.052,0.0,0.718,0.134,0.0,0.0,0.0,0.0,9.321,450.357,9.321,0.0,0.0,806.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.106,2.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.202,0.025,0.0,0.013,0.173,0.014,0.0,0.0,0.413,0.0,0.0,0.0,0.0,0.327,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18357,Greece,1911,GRC,5406242.0,17302005760.0,0.0,0.0,0.905,0.187,26.02,15.048,0.224,1.508,2.783,0.87,0.0,0.167,0.052,0.0,0.905,0.167,0.0,0.0,0.0,0.0,10.226,465.405,10.226,0.0,0.0,821.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.143,2.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.204,0.031,0.0,0.014,0.174,0.014,0.0,0.0,0.412,0.0,0.0,0.0,0.0,0.328,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18358,Greece,1912,GRC,5444555.0,16897649664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.143,2.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18359,Greece,1913,GRC,5483067.0,10177300480.0,0.0,0.0,1.337,0.0,47.773,15.444,0.0,2.63,2.817,1.517,0.0,0.244,0.131,0.0,1.337,0.244,0.0,0.0,0.0,0.0,11.564,480.849,11.564,0.0,0.0,849.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.106,2.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.2,0.041,0.0,0.014,0.17,0.015,0.0,0.0,0.408,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18360,Greece,1914,GRC,5521851.0,13078421504.0,0.0,0.0,0.011,-1.326,-99.178,14.154,-1.29,-8.351,2.563,1.082,0.0,0.002,0.001,0.0,0.011,0.002,0.0,0.0,0.0,0.0,11.575,495.003,11.575,0.0,0.0,863.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.143,2.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.014,0.17,0.014,0.0,0.0,0.407,0.0,0.0,0.0,0.0,0.335,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18361,Greece,1915,GRC,5560909.0,10024643584.0,0.0,0.0,0.022,0.011,100.0,14.128,-0.026,-0.181,2.541,1.409,0.0,0.004,0.002,0.0,0.022,0.004,0.0,0.0,0.0,0.0,11.597,509.131,11.597,0.0,0.0,877.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.106,2.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.193,0.001,0.0,0.013,0.171,0.014,0.0,0.0,0.406,0.0,0.0,0.0,0.0,0.337,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18362,Greece,1916,GRC,5600243.0,8583008768.0,0.0,0.0,0.066,0.044,200.0,14.172,0.044,0.311,2.531,1.651,0.0,0.012,0.008,0.0,0.066,0.012,0.0,0.0,0.0,0.0,11.663,523.303,11.663,0.0,0.0,891.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.106,2.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.189,0.002,0.0,0.013,0.171,0.014,0.0,0.0,0.404,0.0,0.0,0.0,0.0,0.342,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18363,Greece,1917,GRC,5639856.0,7544160256.0,0.0,0.0,0.092,0.026,38.889,14.161,-0.011,-0.078,2.511,1.877,0.0,0.016,0.012,0.0,0.092,0.016,0.0,0.0,0.0,0.0,11.754,537.465,11.754,0.0,0.0,905.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,2.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.185,0.003,0.0,0.013,0.172,0.013,0.0,0.0,0.403,0.0,0.0,0.0,0.0,0.341,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18364,Greece,1918,GRC,5678901.0,12807980032.0,0.0,0.0,0.125,0.033,36.0,14.231,0.07,0.492,2.506,1.111,0.0,0.022,0.01,0.0,0.125,0.022,0.0,0.0,0.0,0.0,11.879,551.696,11.879,0.0,0.0,919.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.106,2.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.186,0.004,0.0,0.012,0.172,0.013,0.0,0.0,0.402,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18365,Greece,1919,GRC,5722766.0,11495459840.0,0.0,0.0,0.106,-0.018,-14.706,14.176,-0.055,-0.386,2.477,1.233,0.0,0.019,0.009,0.0,0.106,0.019,0.0,0.0,0.0,0.0,11.985,565.872,11.985,0.0,0.0,933.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,2.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.198,0.004,0.0,0.012,0.173,0.013,0.0,0.0,0.401,0.0,0.0,0.0,0.0,0.341,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18366,Greece,1920,GRC,5771532.0,13018800128.0,0.0,0.0,0.678,0.572,537.931,17.459,3.283,23.158,3.025,1.341,0.0,0.117,0.052,0.0,0.678,0.117,0.0,0.0,0.0,0.0,12.663,583.331,12.663,0.0,0.0,950.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.781,2.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.224,0.022,0.0,0.012,0.174,0.013,0.0,0.0,0.401,0.0,0.0,0.0,0.0,0.394,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18367,Greece,1921,GRC,5825284.0,17843709952.0,0.0,0.0,0.744,0.066,9.73,18.587,1.129,6.464,3.191,1.042,0.0,0.128,0.042,0.0,0.744,0.128,0.0,0.0,0.0,0.0,13.407,601.918,13.407,0.0,0.0,968.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.844,3.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.249,0.028,0.0,0.013,0.175,0.013,0.0,0.0,0.401,0.0,0.0,0.0,0.0,0.409,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18368,Greece,1922,GRC,5884107.0,18429810688.0,0.0,0.0,0.678,-0.066,-8.867,19.291,0.703,3.785,3.278,1.047,0.0,0.115,0.037,0.0,0.678,0.115,0.0,0.0,0.0,0.0,14.084,621.209,14.084,0.0,0.0,987.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.613,3.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.252,0.024,0.0,0.013,0.177,0.014,0.0,0.0,0.401,0.0,0.0,0.0,0.0,0.421,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18369,Greece,1923,GRC,5948086.0,19045689344.0,0.0,0.0,0.92,0.242,35.676,20.082,0.791,4.103,3.376,1.054,0.0,0.155,0.048,0.0,0.92,0.155,0.0,0.0,0.0,0.0,15.004,641.292,15.004,0.0,0.0,1006.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.163,3.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.248,0.029,0.0,0.013,0.179,0.014,0.0,0.0,0.402,0.0,0.0,0.0,0.0,0.432,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18370,Greece,1924,GRC,6012762.0,19673999360.0,0.0,0.0,1.297,0.377,41.036,20.899,0.817,4.069,3.476,1.062,0.0,0.216,0.066,0.0,1.297,0.216,0.0,0.0,0.0,0.0,16.301,662.191,16.301,0.0,0.0,1025.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.602,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.256,0.041,0.0,0.014,0.18,0.015,0.0,0.0,0.403,0.0,0.0,0.0,0.0,0.439,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18371,Greece,1925,GRC,6078140.0,20322738176.0,0.0,0.0,1.979,0.682,52.542,21.984,1.085,5.189,3.617,1.082,0.0,0.326,0.097,0.0,1.752,0.288,0.0,0.0,0.0,0.0,18.28,684.175,18.053,0.0,0.0,1045.962,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.005,3.291,0.0,0.0,0.0,0.0,0.227,0.037,0.0,0.0,0.0,0.0,0.053,0.267,0.056,0.0,0.015,0.182,0.016,0.0,0.0,0.403,0.004,0.0,0.0,0.0,0.443,0.046,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18372,Greece,1926,GRC,6144230.0,20995950592.0,0.0,0.0,1.821,-0.158,-7.963,22.156,0.172,0.783,3.606,1.055,0.0,0.296,0.087,0.0,1.55,0.252,0.0,0.0,0.0,0.0,20.101,706.331,19.603,0.0,0.0,1066.297,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.335,3.31,0.0,0.0,0.0,0.0,0.271,0.044,0.0,0.0,0.0,0.0,0.05,0.271,0.05,0.0,0.016,0.184,0.017,0.0,0.0,0.404,0.007,0.0,0.0,0.0,0.451,0.055,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18373,Greece,1927,GRC,6211038.0,21683453952.0,0.0,0.0,2.316,0.495,27.163,22.944,0.788,3.555,3.694,1.058,0.0,0.373,0.107,0.0,1.975,0.318,0.0,0.0,0.0,0.0,22.416,729.275,21.578,0.0,0.0,1086.926,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.628,3.321,0.0,0.0,0.0,0.0,0.34,0.055,0.0,0.0,0.0,0.0,0.058,0.27,0.059,0.0,0.017,0.186,0.018,0.0,0.0,0.405,0.011,0.0,0.0,0.0,0.456,0.063,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18374,Greece,1928,GRC,6278572.0,22096005120.0,0.073,0.012,2.374,0.058,2.506,23.258,0.315,1.371,3.704,1.053,0.0,0.378,0.107,0.0,1.913,0.305,0.0,0.0,0.0,0.073,24.79,752.534,23.491,0.0,0.0,1107.81,1.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.885,3.326,0.0,0.0,0.0,0.0,0.388,0.062,0.0,0.0,0.0,0.204,0.06,0.273,0.058,0.088,0.019,0.188,0.019,0.0,0.0,0.406,0.016,0.0,0.0,0.0,0.46,0.071,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18375,Greece,1929,GRC,6350526.0,23424575488.0,0.076,0.012,2.703,0.33,13.891,23.808,0.55,2.363,3.749,1.016,0.0,0.426,0.115,0.0,2.173,0.342,0.0,0.0,0.0,0.149,27.493,776.342,25.664,0.0,0.0,1128.915,1.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.105,3.323,0.0,0.0,0.0,0.0,0.454,0.072,0.0,0.0,0.0,0.207,0.063,0.27,0.062,0.124,0.02,0.19,0.02,0.0,0.0,0.407,0.02,0.0,0.0,0.0,0.465,0.075,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
